,제목,가사,장르
165,그날,"언덕위에 손잡고
거닐던 길목도 아스라히
멀어져간 소중했던
옛 생각을 돌이켜 그려보네
나래치는 가슴이
서러워 아파와 한숨지며
그려보는 그 사람을 기억하나요
지금 잠시라도
달의 미소를 보면서
내 너의 두 손을 잡고
두나 별들의 눈물을 보았지
고요한 세상을
우 우 우 우 우 우우우 우우우우
한아름의 꽃처럼 보여지며
던진 내 사랑에
웃음지며 님의 소식
전한 마음 한없이 보내본다

달의 미소를 보면서
내 너의 두 손을 잡고
두나 별들의 눈물을 보았지
고요한 세상을
우 우 우 우 우 우우우 우우우우
한아름의 꽃처럼 보여지며
던진 내 사랑에
웃음지며 님의 소식
전한 마음 한없이 보내본다",트로트
166,꽃바람 여인,"가슴이 터질 듯한 당신의 그 몸짓은
날 위한 사랑인가 섹시한 그대모습
한모금 담배연기 사랑을 그리며
한잔의 샴페인에 영혼을 팔리라

세월의 향기인가 다가선 당신은
꽃바람 여인인가 나만의 사랑
사랑의 노예가 되어 버렸어
어쩔수 없었네 꽃바람 여인

영원의 사랑인가 숨이 막혀 오네요
망가진 내 모습은 어쩔 수 없는 사랑
한모금 담배연기 사랑을 그리며
한잔의 샴페인에 영혼을 팔리라

세월의 향기인가 다가선 당신은
꽃바람 여인인가 나만의 사랑
사랑의 노예가 되어 버렸어
어쩔수 없었네 꽃바람 여인

사랑의 노예가 되어 버렸어
어쩔수 없었네 꽃바람 여인",트로트
167,애심,"오늘이 가기 전에
떠나갈 당신이여
이제는 영영 가는
아쉬운 당신이여
바람이 부는 언덕
외로운 이 언덕에
나만 홀로 남기고
어딜 가나 내 사랑아

헤어질 사랑이면 정들지 말고
떨어질 꽃이라면 피지를 마라
언제나 빛나는 보석이 되어
영원히 변치 않는 원앙이 되자
원앙이 되자
원앙이",트로트
168,남자는 여자를 귀찮게 해,"처음에 사랑할 때 그 이는
씩씩한 남자였죠
밤하늘에 별도 달도 따주마
미더운 약속을 하더니
이제는 달라졌어 그 이는
나보고 다 해달래
애기가 되어버린 내 사랑
당신 정말 미워 죽겠네
남자는 여자를 정말로 귀찮게 하네
남자는 여자를 정말로 귀찮게 하네

결혼을 하고 난 후 그 이는
애기가 돼버렸어
밥달라 사랑달라 보채고
둘이서 놀기만 하쟤요
할 일은 해도해도 많은데
자기만 쳐다보래
웃어라 안아달라 조르는
당신 골치아파 죽겠네
남자는 여자를 정말로 귀찮게 하네
남자는 여자를 정말로 귀찮게 하네
남자는 여자를 정말로 귀찮게 하네",트로트
169,부산 갈매기,"지금은 그 어디서
내 생각 잊었는가
꽃처럼 어여쁜 그이름도
고왔던 순이 순이야
파도치는 부두가에
지나간 일들이 가슴에 남았는데
부산 갈매기 부산 갈매기
너는 정녕 나를 잊었나

지금은 그어디서
내 모습 잊었는가
꽃처럼 어여쁜 그이름도
고왔던 순이 순이야
그리움이 물결치면
오늘도 못잊어 내이름 부르는데
부산 갈매기 부산 갈매기
너는 벌써 나를 잊었나
부산 갈매기 부산 갈매기
너는 벌써 나를 잊었나",트로트
170,진또배기,"어촌마을 어귀에 서서
마을에 평안함을 기원하는
진또배기 진또배기 진또배기
오리 세 마리 솟대에 앉아
물 불 바람을 막아주는
진또배기 진또배기 진또배기
모진 비바람을 견디며
바다의 심술을 막아주고
말없이 마을을 지켜온
진또배기 진또배기 진또배기
어 허야듸야 허야듸야
풍어와 풍년을 빌면서
일 년 내내 기원하는
진또배기 진또배기
진또배기 진또배기
배띄워라 노를 저어라
파도가 노래한다 춤을 춘다
진또배기 진또배기 진또배기
오리 세 마리 솟대에 앉아
물 불 바람을 막아주는
진또배기 진또배기 진또배기
모진 비바람을 견디며
바다의 심술을 막아주고
말없이 마을을 지켜온
진또배기 진또배기
어 허야듸야 허야듸야
풍악을 울려라 만선이다
신나게 춤을 추자 풍년이다
진또배기 진또배기
진또배기 진또배기
어 허야듸야 허야듸야 진또배기",트로트
171,애월랑 (愛月浪),"사랑이 오네요
설레임 태우고
살랑살랑 여울져
가라고도 못해요
이별이 오네요
그리움 태우고
할랑할랑 베이면
아주 가라고 해요
눈물을 태워
가슴에 묻어둔 세월
사랑이 너무 많아
세월이 모자라
사랑 따라가
그대 먼 걸음 말아요 내겐
한 걸음만 가까이 오세요

그 사랑 가네요
서글퍼 웃네요
그 모습 담아두고
그댈 가라고 해요
눈물을 태워
가슴에 묻어둔 세월
사랑이 너무 많아
세월이 모자라
사랑 따라가
그대 먼 걸음 말아요 내겐
한 걸음만 가까이 오세요
눈물을 태워
가슴에 묻어둔 세월
사랑이 너무 많아
세월이 모자라
사랑 따라가
그대 먼 걸음 말아요 내겐
한 걸음만 가까이 오세요
사랑이 또 오네요
가까이 다가와요

사랑이 오네요",트로트
172,돌아와요 부산항에,"꽃피는 동백섬에
봄이 왔건만
형제 떠난 부산항에
갈매기만 슬피 우네
오륙도 돌아가는
연락선 마다
목메어 불러봐도
대답 없는 내 형제여
돌아와요 부산항에
그리운 내 형제여
가고파 목이 메어
부르던 이거리는
그리워서 헤매이던
긴긴날의 꿈이었지
언제나 말이 없는
저 물결들도
부딪쳐 슬퍼하며
가는 길을 막았었지
돌아왔다 부산항에
그리운 내 형제여",트로트
173,가인,"아무말 못하고 그냥 울기만 했지
힘겨운 이별 앞에 멍하니 서서
그대 처음부터 날 사랑하지 않았네
잠시 내 옆에서 있었을 뿐

난 그대가 나의 삶이라 믿어 왔지
그대를 위해서 나 사는 거라고
하지만 그대는 내가 원했던 사랑
단 한번도 주지 않았네

사랑앞에 더 이상 무릎 꿇진 않겠어
더 이상의 슬픔은 없을 테니까
그대가 날 버리고 떠나간 뒤에라도
다시 누군갈 사랑할 수 있으니 ~

사랑이여 이제 내가 달려 갈테니
거기서 조금만 기다려줘


간주 : 난 처음부터 그 사람의 여자가 아니었다
내가 사랑했던 사람은 날 사랑하지 않았고
난 끝내 그의 뒷모습을 보아야만 했다
그래 이젠 웃어야지
난 처음부터 그 사람의 여자가 아니었으니 ...


난 그대가 나의 삶이라 믿어왔지
그대를 위해서 나 사는 거라고
하지만 그대는 내가 원했던 사랑
단 한번도 주지 않았네

사랑 앞에 더 이상 무릎 꿇진 않겠어
더 이상의 슬픔은 없을테니까

그대가 날 버리고 떠나간 뒤에라도
다시 누군갈 사랑할 수 있으니 ~~

사랑이여 이제 내가 달려 갈테니 거기서 조금만 기다려줘~
사랑이여 이제 내가 움직일테니 거기서 조금만 기다려줘~",트로트
174,만남,"우리 만남은 우연이 아니야
그것은 우리의 바램이었어
잊기엔 너무한
나의 운명이었기에
바랄 수는 없지만
영원을 태우리
돌아보지 말아
후회하지 말아
아 바보같은 눈물
보이지 말아
사랑해 사랑해 너를
너를 사랑해

돌아보지 마라
후회하지 말아
아 바보같은 눈물
보이지 말아
사랑해 사랑해
너를 너를 사랑해
사랑해 사랑해 너를
너를 사랑해",트로트
175,나 어떡해,"나 어떡해 너 갑자기 가버리면
나 어떡해 너를 잃고 살아갈까
나 어떡해 나를 두고 떠나가면
그건 안돼 정말 안돼
가지 말아
누구 몰래 다짐했던
비밀이 있었나
다정했던 네가 상냥했던 네가
그럴 수 있나
못 믿겠어 떠난다는 그 말을
안 듣겠어 안녕이란 그 말을

다정했던 네가 상냥했던 네가
그럴 수 있나
못 믿겠어 떠난다는 그 말을
안 듣겠어 안녕이란 그 말을
나 어떡해
나 어떡해
나 어떡해
나 어떡해
나 어떡해
나 어떡해
나 어떡해
나 어떡해
나 어떡해 나 어떡해
나 어떡해 나 어떡해
나 어떡해
나 어떡해",트로트
176,사랑껌,"왜 이리 힘들어 산다는게
여자라는 이유 만으로
더 힘든게있어 사랑이야
걷만보고 속은 보질않아
너를위해 나를 버렸어
광대처럼 울고 웃었지
그것이 여자의 삶 인줄 알았어
남자라는 이유 만으로
살아가기 쉬운 이세상
하지만 사랑은 달라
난 다시 울지않을래
사랑도 하지않을래
달면씹고 쓰다고 뱉는
껌보다도 못한세상
참다가 화가 나면은
크게한번 소리치지뭐
그래 그렇게 살다보면은
사랑은 올꺼야
왜 이리 힘들어 산다는게
여자라는 이유 만으로
더 힘든게있어 사랑이야
걷만보고 속은 보질않아
아무때나 갖고 놀다가
버려지는 장난감처럼
자존심 마저도
버릴수는 없어
남자라는 이유 만으로
살아가기 쉬운 이 세상
하지만 사랑은 달라
난 다시 울지않을래
사랑도 하지않을래
달면씹고 쓰다고 뱉는
껌보다도 못한세상
참다가 화가 나면은
크게한번 소리치지뭐
그래 그렇게 살다보면은
사랑은 올꺼야
그래 그렇게 살다보면은
사랑은 올꺼야 예",트로트
177,흔적,"이제는 가도
되는 건가요
어두워진 거리로
오늘만은 왠지
당신 앞에서
울고 싶지 않아요
어차피 내가 만든
과거속에서
살아가야 하지만
절반의 책임마저
당신은 모르겠지요
지나간 날을 추억이라며
당신이 미소 지을때
기억해요
슬픈 여자 마음에
상처뿐인 흔적을

어차피 내가 만든
과거속에서
살아가야 하지만
절반의 책임마저
당신은 모르겠지요
지나간 날을
추억이라며
당신이 미소 지을때
기억해요
슬픈 여자 마음에
상처뿐인 흔적을
기억해요
슬픈 여자 마음에
상처뿐인 흔적을",트로트
178,화등,"나의 이름 앞에서는 울지 마세요
나는 이미 떨어진 꽃잎이에요
백년도 못살면서
거꾸로 선 너의 모습
해가 지면 돌아오는 녹슬은 울음소리
이 슬픔 무너지고 저 길이 보일 때엔
사랑의 이불자락을 소롯이 덮어두고
화등 하나 챙겨들고 미움만 떠납니다
그대의 이름 앞에 내려서려 합니다
그대에겐 이미 가슴이 없습니다
이 슬픔 무너지고 저 길이 보일 때엔
사랑의 이불자락을 소롯이 덮어두고
화등 하나 챙겨들고 미움만 떠납니다
사랑의 이불자락을 소롯이 덮어두고
화등 하나 챙겨들고 미움만 떠납니다
미움만 떠납니다
미움만 떠납니다",트로트
179,모르리,"그대곁에 있으면
허물어지는 마음
그대는 모르리 모르리
그대곁에 있으면
나그네 되는 마음
그대는 모르리 모르리
너를 사랑하고도
너를 보내야하는
찢어지는 가슴을 달래며
나나나나나 나나나나나
웃음으로 통곡하네
그대는 이 마음 모르리

그대곁에 있으면
허물어지는 마음
그대는 모르리 모르리
그대곁에 있으면
나그네 되는 마음
그대는 모르리 모르리
너를 사랑하고도
너를 보내야하는
찢어지는 가슴을 달래며
나나나나나 나나나나나
노래하며 눈물짓네
그대는 이 마음 모르리
그대는 모르리 모르리",트로트
180,내일을 기다려,"잊어야 한다고 눈을 감으면
가까운 빛으로 다가오는 것은
낙엽이 지기전에 돌아서려니
벌써 눈이 내리네
하지만 어쩌다 그리울때면
지나간 날들을 사랑이라 여기고
흐르는 시간속에 나를 달래며
잊을수는 없을까
아는지 모르는지
웃음만 보이던 그대가
커피한잔의 추억은 아닌거야
이렇게 흘러가는 세월속에서
슬픈사랑의 비밀을 간직한채
또 다시 내일을 기다려
내일을 기다려

아는지 모르는지
웃음만 보이던 그대가
커피한잔의 추억은 아닌거야
이렇게 흘러가는 세월속에서
슬픈사랑의 비밀을 간직한채
또 다시 내일을 기다려
내일을 기다려
내일을 기다려",트로트
181,몽키매직,"안녕하십니까
저는 대한민국의 신바람
이박사입니다
이번에 멋진 음악이 나왔습니다
아 또나왔네요
그래 아싸
꽃피는 봄입니다
동서남북에서
다 모이시기 바랍니다
꽃 피는 봄이에요
좋아좋아좋아좋아
딴따라라따라라라
아싸
아싸 좋고
딴따라라따라라라
얼씨구 좋다
딴따라라라딴다다 딴따라 후루루
딴따라라따라라라
원숭이 나무에 올라가
꼬리를 흔들며 앉아서
뉴빌레지 빠르도
원숭이는 디스코를
잘추며 잘노네
몽키몽키 매직 몽키매직
몽키몽키 매직 몽키매직
헤이 몽키몽키 몽키매직
몽키몽키 매직 몽키매직
원숭이 어디서 나왔냐
산위에 둥그런 달걀에서
뉴블레지 빠르도
원숭이는 마술쇼를 한다고 뽐내네
몽키몽키 매직 몽키매직
몽키몽키 매직 몽키매직
헤이 몽키몽키 몽키매직
몽키몽키 매직 몽키매직
원숭이 온천에 들어가
머리만 내놓고 앉아서
뉴빌레지 빠르도
원숭이는 윙크를 하면서 잘노네
몽키몽키 매직 몽키매직
헤이 몽키몽키 몽키매직
몽키몽키몽키 몽키몽키
몽키몽키 매직 몽키매직
몽키몽키 매직 몽키매직
몽키몽키 매직 몽키매직
몽키몽키몽키 몽키매직
몽키몽키 매직 몽키매직",트로트
182,여정,"떨어진 꽃잎 위에 바람이 불고
쏟아지는 빗소리에 밤은 깊은데
하필이면 이런날 길 떠-난 사-람
잊을수 있거들랑 잊으라 했건만
나혼자 서글퍼서 잠 못 이룰때
창밖을 스쳐가는 저바람 소리
덧없는 외로움에 나를 재운다.

미워도 내 사랑은 그대 뿐인데
기다려도 기다려도 안 오는사람
잡는 나를 달래며 또 온다 하더니
그리워 잠이 들면 꿈에나 보고
반가워 눈을 뜨면 허전한 마음
그런줄 알면서도 잠 못 이루는
여인의 안타까운 밤은 깊어라
여인의 안타까운 밤은 깊어라",트로트
183,예쁜 여우,"남자들은 믿지마라 모두 늑대다
자나깨나 남자 조심해
겉모습이 여러여자 설레게 하는
남자들은 모두 늑대다
삼일만에 나의 손을 잡아버리고
사랑한다 고백을 하네
한달만에 내 입술을 훔쳐가고선
얼렁뚱땅 결혼하자네
분명 이 남자는 늑대일거야
여자 마음 흔들어 놓는
그윽한 눈빛 달콤한 말로
내 맘을 사로잡네
하지만 어쩔 수 없어
늑대에게 빠져버린 나
그래도 그런 걱정마세요
나는 예쁜 여운걸
여자들을 조심해라 모두 여우다
자나깨나 여자 조심해
눈웃음을 살살치며
꼬리 흔드는 여자들은
모두 여우다
처음만나 술 사달라 억지부리고
다짜고짜 사랑한다네
여자라면 어머니도 믿지 말라고
믿을 것이 못된다는데
분명 이 여자는 여우일거야
남자 마음을 들뜨게 하는
야릇한 미소 달콤한 입술
내 맘을 사로잡네
하지만 어쩔 수 없어
여우에게 홀려버린 걸
그래도 좋아 여우가 좋아
나의 예쁜 여우야
분명 이 남자는 늑대일거야
여자 마음 흔들어 놓는
그윽한 눈빛 달콤한 말로
내 맘을 사로잡네
하지만 어쩔 수 없어
늑대에게 빠져버린 나
그래도 그런 걱정마세요
나는 예쁜 여운걸",트로트
184,빠라빠빠,"달린다 달려간다
턱까지 숨이 차도
힘차게 달려가야 한다
청춘의 이름으로
미지의 꿈을 향해
끝까지 완주해야 한다
아무리 커다란
힘겨운 시련들이
버티고 서 있다 해도
우리는 할 수 있어 이룰꺼야
빠라빠 빠라빠빠
청춘의 나팔을 울려라
빠라빠 빠라빠빠
높푸른 하늘에 퍼져라
티없이 영롱한 그라스에
희망의 술을 부어
모두 함께 술잔을 들어라
우리들의 청춘을 위해
다같이 소리 높여 건배 건배

저어라 노를 저어
턱까지 숨이 차도
힘차게 저어가야 한다
청춘의 이름으로
미지의 꿈을 향해
끝까지 저어가야 한다
아무리 커다란
힘겨운 시련들이
버티고 서 있다 해도
우리는 할 수 있어 이룰꺼야
빠라빠 빠라빠빠
청춘의 나팔을 울려라
빠라빠 빠라빠빠
높푸른 하늘에 퍼져라
저 넓은 세상의 바다위에
희망의 배를 띄워
모두 함께 힘차게 노를 저라
미지의 세계를 향해
다같이 소리 높여 어기여차
빠라빠 빠라빠빠
청춘의 나팔을 울려라
빠라빠 빠라빠빠
높푸른 하늘에 퍼져라
티없이 영롱한 그라스에
희망의 술을 부어
모두 함께 술잔을 들어라
우리들의 청춘을 위해
다같이 소리 높여 건배 건배
다같이 소리 높여 건배 건배",트로트
185,보고 싶다 내 사랑,"가로등 불빛이 꺼져가는 서울의 밤
갈 곳을 잃은 이 마음
추억에 젖은 채 이 거리를 걸어 봐도
눈물이 앞을 가리네
돌이킬 수 없는 그 세월
돌아올 수 없는 그 여자
우연히 어디서라도
꼭 한번 보고 싶은 그때 그 여자
아 아 밤은 깊어 가는데
외로워 너무 외로워
사랑아 내 사랑아
보고싶다 내 사랑아
화려한 불빛이 쏟아지는 서울의 밤
갈 곳을 잃은 이 마음
추억에 젖은 채 이 거리를 걸어봐도
눈물이 앞을 가리네
돌아킬 수 없는 그 세월
돌아올 수 없는 그 여자
우연히 어디서라도
꼭 한 번 보고싶은 그때 그 여자
아 아 밤은 깊어가는데
외로워 너무 외로워
사랑아 내 사랑아
보고싶다 내 사랑아
보고싶다 내 사랑아",트로트
186,가지마,"꽃바람 타고 떠나 간데요 나를 두고 떠나 간데요

우리 인연은 여기 까지가 끝이라 하네요

울지도 마요 잡지도 마요 마음 편히 가게 해줘요



부탁 하네요 애원 못하게 미련도 갖지 못하게

아무말 없이 뒷모습 보며 보내야만 하는 내가 너무 싫지만

어쩔수 없는 내가 미워요 내가 잘못 했으니까요



사랑 했지만 너무도 소홀 했던나

그래서 나를 떠나는 이유를 알기에

가지마 날 떠나가지 말라고 애원도 못 한답니다.",트로트
187,천년지기,"넌 정말 좋은 친구야
내가 지쳐 있을 때
내가 울고 있을 때
위로가 되어준 친구
너는 나의 힘이야
너는 나의 보배야
천년지기 나의 벗이야
친구야 우리 우정의 잔을
높이 들어 건배를 하자
같은 배를 함께 타고
떠나는 인생길
니가 있어 외롭지 않아
넌 정말 좋은 친구야
넌 정말 좋은 친구야
내가 외로워 할 때
내가 방황을 할 때
위로가 되어준 친구
너는 나의 힘이야
너는 나의 보배야
천년지기 나의 벗이야
친구야 우리 우정의 잔을
높이 들어 건배를 하자
같은 배를 함께 타고
떠나는 인생길
니가 있어 외롭지 않아
넌 정말 좋은 친구야",트로트
188,해뜰날,"꿈을　안고　왔단다．　내가왔단다．

슬픔도 괴로움도 모두모두 비켜라

안되는일 없단다 노력하면은

쨍하고 해뜰날 돌아온단다   

쨍하고 해뜰날 돌아온단다   



뛰고 뛰고 뛰는 몸이라 괴로웁지만

힘겨운 나의 인생 구름 걷히고

산뜻하게 맑은날 돌아온단다

쨍하고 해뜰날 돌아온단다

쨍하고 해뜰날 돌아온단다



꿈을　안고　왔단다．　내가왔단다．

슬픔도 괴로움도 모두모두 비켜라

안되는일 없단다 노력하면은

쨍하고 해뜰날 돌아온단다   

쨍하고 해뜰날 돌아온단다   



뛰고 뛰고 뛰는 몸이라 괴로웁지만

힘겨운 나의 인생 구름 걷히고

산뜻하게 맑은날 돌아온단다

쨍하고 해뜰날 돌아온단다

쨍하고 해뜰날 돌아온단다",트로트
189,잃어버린 정,"당신의 고운 눈매에 할말을 잊었지만은
냉정히 돌아선 무정한 사람은 눈물을 모르겠지요
말문이 막혀서인지 할말을 잊었지만은
다정한 그날의 뜨거운 추억을 어떻게 잊을 수 있나
미소가 머물다간 시간도 없이 떠나는 사람이면
아쉬운 미련도 아쉬운 마음도 남기지 말아요
잃어버린 정이 그리워지면 그때는 어찌하나요",트로트
190,첫사랑,"그대를 처음 본 순간
내 가슴 너무 떨렸어요

그때 이미 예감했죠
사랑에 빠질 것을

그대의 몸짓 그대의 미소
다정스런 그대 목소리

나 어떡해요 숨이 멎을것 같아
그대에게 빠져버렸어요
하루 온 종일 그대 생각 뿐이죠
내일 역시도 그리 보낼꺼예요
손 내밀어 잡아주세요
이런 내 사랑 받아 주세요

그대의 몸짓 그대의 미소
다정스런 그대 목소리

나 어떡해요 숨이 멎을것 같아
그대에게 빠져버렸어요
하루 온 종일 그대 생각 뿐이죠
내일 역시도 그리 보낼꺼예요
손 내밀어 잡아주세요
이런 내 사랑 받아 주세요
이런 내 사랑 받아 주세요",트로트
191,왔구나 왔어,"왔구나 왔어요
왔구나 왔어요
왔구나 왔어요
왔구나 왔어요
왔어왔어요 사랑이 왔어요
매일같이 오는 사람 아니예요
여기왔어요 내앞에 왔어요
오 정말 잡고 싶어요
왔어왔어요 드디어 왔어요
내일이면 떠날지도 모르는걸
오늘이 아니면 놓칠지몰라
오 당장 잡아 볼까요
사랑은 늘 예고없이 찾아온대요
첫눈에난 반해버렸죠
어떡하면 내사람 만들까 오오
왔구나 오 니가 왔어 오래
기다렸던 나의 사랑이다 오오
왔구나 오 니가 왔어 나의
이마음을 훔쳐 버렸구나 오오
어허허어야 왔구나 왔어요 아아
어허허어야 왔구나 왔어요 아아
이사랑을 놓친다면 후회할걸요
이리저리 둘러보아도
이런남자 찾을수 없어요 오오
왔구나 오 니가 왔어 오래
기다렸던 나의 사랑이다 오오
왔구나 오 니가 왔어 나의
이마음을 훔쳐 버렸구나 오오
어허허어야 왔구나 왔어요 오오
어허허어야 왔구나 왔어요 오오
왔구나 내안에 왔어 내게
빠졌구나 나의 사랑이다 오오
왔구나 내안에 왔어 완전
빠졌구나 나의 남자로다 오오
어허허어야 왔구나 왔어요 오오
어허허어야 왔구나 왔어요 오오",트로트
192,다함께 차차차,"어차피 잊어야 할
사람이라면
돌아서서 울지마라
눈물을 거둬라
내일은 내일 또 다시
새로운 바람이 불거야
근심을 털어 놓고
다함께 차차차
슬픔을 묻어놓고
다함께 차차차
차차차 차차차
잊자 잊자 오늘만은
미련을 버리자
울지 말고
그래 그렇게
다함께 차차차
어차피 돌아서 간
사랑이라면
다시는 생각마라
눈물을 거둬라
내일은 내일 또 다시
새로운 바람이 불거야
근심을 털어놓고
다함께 차차차
슬픔을 묻어놓고
다함께 차차차
차차차 차차차
잊자 잊자 오늘만은
미련을 버리자
울지 말고
그래 그렇게
다함께 차차차",트로트
193,돌아가는 삼각지,"삼각지 로타리에
궂은비는 오는데
잃어버린그 사랑을
아쉬워 하며
비에 젖어 한숨 짖는
외로운 사나이가
서글피 찾아왔다
울고가는 삼각지
삼각지 로타리를
헤메도는 이 발길
떠나버린 그 사랑을
그리워 하며
눈물 젖어 불러보는
외로운 사나이가
남 몰래 찾아왔다
돌아가는 삼각지",트로트
194,내사랑 그대여,"날 좋아 한다고 말해요
그대없이 나는 못 살아요
메마른 내가슴에
단비를 뿌리는
그대를 너무나 좋아해
날사랑 한다고 말해요
그대두고 나는 못살아요
한줄기 빛이 되어
어둠을 밝히는
그대를 너무나 사랑해
이세상 영원 영원히
내 곁에만 있어 주세요
나의 모든것들은
다 그대꺼예요
뭐든지 드리겠어요
죽는 날까지 같이살아요
그대를 좋아해 사랑해
내사랑 그대여

날 좋아 한다고 말해요
그대없이 나는 못살아요
메마른 내 가슴에
단비를 뿌리는
그대를 너무나 좋아해
날사랑 한다고 말해요
그대두고 나는 못살아요
한줄기 빛이되어
어둠을 밝히는 그대를
너무나 사랑해
이세상 영원 영원히
그대곁에 있을 꺼에요
그대의 모든것들은
다 내 꺼예요
뭐든지 다주세요
죽는 날까지 같이 살아요
그대를 좋아해 사랑해
내사랑 그대여",트로트
195,사랑해요,"사랑해요 말로는 못 해도
이런 내 맘 꼭 전해지기를
이젠 내가 지켜 줄게요
평생 살아가는 동안에
내가 세상에 오던 날
뜨겁던 그대 눈물이
오늘도 날 살게 하네요
그대 정말 고마워요
살다가 힘이 들 때면
서운해 미워질 때면
그 날을 우리 기억하면서
나 평생 약속할게요
사랑해요 말로는 못 해도
이런 내 맘 꼭 전해지기를
이젠 내가 지켜 줄게요
평생 살아가는 동안에
바쁘게 살다가 보면
가끔은 소홀해져도
그대를 향한 나의 마음은
언제나 변하지 않죠
사랑해요 말로는 못 해도
이런 내 맘 꼭 전해지기를
이젠 내가 지켜 줄게요
평생 살아가는 동안에
사랑해요 세상이 변해도
이런 내 맘 늘 변치 않기를
영원토록 행복하기를
평생 살아가는 동안에
평생토록 지켜 줄게요
우리 살아가는 동안에",트로트
196,날개,"일어나라 아이야 다시한번 걸어라
뛰어라 젊음이여 꿈을 안고 뛰어라
날아라 날아라 고뇌에찬 인생이여
일어나 뛰어라 눕지말고 날아라
어느누가 청춘을 흘러가는 물이라했나
어느누가 인생을 떠도는 구름이라 했나

날아라 날아라 고뇌에찬 인생이여
일어나 뛰어라 눕지말고 날아라
어느누가 청춘을 흘러가는 물이라했나
어느누가 인생을 떠도는 구름이라 했나",트로트
197,그저 바라볼수만 있어도,"이밤 한마디 말없이
슬픔을 잊고져
멀어진 그대의 눈빛을
그저 잊고져
작은 그리움이 다가와
두눈을 감을때
가슴을 스치는것이
무엇인지 모르오
그저 바라볼 수만 있어도
좋은 사람
그리워 떠오르면
가슴만 아픈사람
우리 헤어짐은 멀어도
마음에 남아서
창문 흔들리는 소리에
돌아보는 마음

그저 바라볼 수만 있어도
좋은 사람
그리워 떠오르면 가슴만
아픈 사람
우리 헤어짐은 멀어도
마음에 남아서
창문 흔들리는 소리에
돌아보는 마음",트로트
198,영일만 친구,"바닷가에서 오두막집을 짓고
사는 어릴 적 내 친구
푸른 파도 마시며 넓은 바다의
아침을 맞는다
누가 뭐래도 나의 친구는
바다가 고향이란다
갈매기 나래 위에
시를 적어 띄우는
젊은 날 뛰는 가슴 안고
수평선까지 달려나가는
돛을 높이 올리자 거친 바다를
달려라 영일만 친구야
갈매기 나래 위에
시를 적어 띄우는
젊은 날 뛰는 가슴 안고
수평선까지 달려나가는
돛을 높이 올리자 거친 바다를
달려라 영일만 친구야
영일만 친구야",트로트
199,친구야,"비바람 몰아치는 캄캄한 밤에
저멀리 떠나버린 나의 친구야
지금은 어디에서 무얼하는지
너무도 그립구나
별들이 반짝이는 바다에 서면
밀려드는 파도같은 인생이구나
어디서 무얼하던
나의 친구야
너의 꿈 잃지마오
그늘진 니 얼굴에
환한 웃음을 뛰우려마
저 하늘이 무너져도
우리 뭐든지 할 수가 있어
친구야 친구야
험한세상에 다리가 될게
친구야 친구야
사랑한다 나의 친구야
어릴때 너는
내게 나의 형처럼
내 어깰 두드리며
날 지켜주었지
어디서 무얼하던 나의친구야
너의 꿈 잃지 마오
그늘진 니 얼굴에
환한 웃음을 띄우려마
자 하늘이 무너져도
우린 뭐든지 할 수가 있어
친구야 친구야
험한세상에 다리가 될게
친구야 친구야
영원한 나의 친구야
누구나 알고있어
넌 쓰러지지 않는다는 걸
너에겐 힘이있어 hey
친구야 친구야
험한세상 다리가 될게
친구야 친구야
사랑한다 나의 친구야
오 친구야 친구야
친구야 친구야
영원한 나의 친구야",트로트
200,모란 동백,"모란은 벌써 지고 없는데
먼 산에 뻐꾸기 울면
상냥한 얼굴 모란 아가씨
꿈 속에 웃고 오네
세상은 바람 불고 고달파라
나 어느 변방에 떠돌다 떠돌다
어느 나무 그늘에 고요히
고요히 잠든다 해도
또 한 번 모란이 필 때까지
나를 잊지 마세요
동백은 벌써 지고 없는데
먼 산에 눈이 내리면 상냥한 얼굴
동백 아가씨 웃으며 봄이 오네
세상은 바람 불고 덧없어라
나 어느 바다에 떠돌다 떠돌다
어느 모랫벌에
세상은 바람 불고
세상은 바람 불고 덧없어라
나 어느 바다에 떠돌다 떠돌다
어느 모랫벌에
외로이 외로이 잠든다 해도
또 한 번 동백이 필 때까지
나를 잊지 마세요
또 한 번 모란이 필 때까지
나를 잊지 말아요",트로트
201,붉은 입술,"밤을 세워 지는 달도
별을 두고 가는데
배 떠난 부두가에는
검은 연기만 남아
맺지못할 사연두고
떠난 사람을
이렇게 밤을 세워
울어야 하나
잊지 못할 붉을 입술

나를 두고 가는사람
원망도 했다만은
헤어질 운명이기에
웃으며 보냈지
단 하나의 사랑만은
믿어 주세요
사랑의 노래를 들려주는
잊지 못할 붉은 입술",트로트
202,회룡포,"내것이 아닌것을 멀리 찾아서

휘돌아 가는 그 세월이 얼마이더냐

물설고 낮설은 어느하늘 아래

빈 배 로 나서 있구나

세월아 그욕심 더 해가는 이세상이 싫어 싫터라

나이제 그곳으로 돌아 가련다 내마음 밭아 주는곳

아 어머님 품속같은 그곳 회룡포로 돌아 가련다



세월아 그욕심 더 해가는 이세상이 싫어 싫터라

나이제 그곳으로 돌아 가련다 내마음 밭아 주는곳

아 어머님 품속같은 그곳 회룡포로 돌아 가련다",트로트
